,Feature,Non_Zero_Coefficient
8461,07151800040811,0.0
8462,07151900046539,-0.0
8463,07152000042243,0.0
8432,07141500017898,0.0
8433,07141600019330,-0.0
8434,07141700020762,-0.0
8435,07141800040810,-0.0
8436,07141900046538,-0.0
8437,07142000042242,-0.0
8438,07142100022194,-0.0
8470,07153000030787,0.0
8471,07153100032219,0.0
8472,07153300033651,-0.0
8473,07153400035083,0.0
8474,07153500047971,0.0
8475,07153600049403,0.0
8476,07153700036515,0.0
8477,07153800037947,0.0
8478,07153900050835,0.0
8479,07160300003580,-0.0
8448,07143500047970,-0.0
8449,07143600049402,0.0
8451,07143800037946,-0.0
8452,07150200002147,-0.0
8453,07150300003579,-0.0
8454,07150400005011,0.0
8486,07161700020764,-0.0
8487,07161800040812,-0.0
8488,07162000042244,-0.0
8489,07162100022196,-0.0
8490,07162400025060,-0.0
8491,07162500026492,-0.0
8492,07162700043676,-0.0
8493,07162800045108,-0.0
12662,10140701055421,0.0
8495,07163000030788,-0.0
8464,07152100022195,0.0
8465,07152300023627,0.0
8466,07152400025059,0.0
8467,07152500026491,-0.0
8468,07152700043675,0.0
8469,07152800045107,0.0
8502,07170300003581,0.0
8503,07170500006445,0.0
8504,07170700055133,0.0
8505,07170800039381,0.0
8506,07170900009309,0.0
8507,07171000012173,0.0
8508,07171200013605,0.0
8509,07171300015037,0.0
8510,07171400016469,0.0
8511,07171500017901,0.0
8480,07160400005012,-0.0
8481,07160600007876,-0.0
8482,07160700055132,-0.0
8483,07160800039380,-0.0
8484,07161400016468,-0.0
8485,07161500017900,-0.0
8518,07172500026493,-0.0
16762,14143000031486,-0.0
8520,07172700043677,0.0
8521,07172900029357,0.0
8522,07173100032221,0.0
8523,07173300033653,0.0
8524,07173400035085,0.0
8525,07173700036517,0.0
8526,07173800037949,0.0
8527,07173900050837,0.0
8496,07163100032220,-0.0
8497,07163300033652,-0.0
8498,07163400035084,-0.0
8499,07163700036516,-0.0
8500,07163800037948,-0.0
8501,07170200002149,0.0
8534,07181400016470,0.0
8535,07181500017902,0.0
8536,07181600019334,0.0
8537,07181700020766,0.0
8538,07181800040814,0.0
8539,07182000042246,0.0
8540,07182100022198,0.0
8541,07182300023630,0.0
8542,07182400025062,0.0
8543,07182500026494,0.0
8512,07171600019333,0.0
8513,07171700020765,0.0
8514,07171800040813,0.0
16761,14142800045806,-0.0
8516,07172100022197,0.0
8517,07172400025061,0.0
8549,07183300033654,0.0
8550,07183400035086,0.0
8551,07183500047974,0.0
8552,07183700036518,0.0
8553,07183800037950,0.0
8554,07190200002151,0.0
8556,07190400005015,0.0
8557,07190500006447,0.0
8558,07190800039383,0.0
8559,07191000012175,-0.0
8528,07180300003582,0.0
8529,07180400005014,0.0
8530,07180500006446,0.0
8531,07180800039382,-0.0
8532,07181200013606,0.0
8533,07181300015038,0.0
8565,07191800040815,0.0
8566,07192000042247,0.0
8567,07192100022199,0.0
8568,07192400025063,0.0
8569,07192600027927,0.0
8570,07192800045111,-0.0
8571,07192900029359,0.0
8572,07193000030791,-0.0
8573,07193300033655,-0.0
8574,07193500047975,0.0
8575,07200400005016,0.0
16760,14142300024326,-0.0
8545,07182700043678,0.0
8546,07182900029358,0.0
8547,07183000030790,0.0
8548,07183100032222,0.0
8581,07201200013608,-0.0
8582,07201300015040,0.0
8583,07201400016472,-0.0
8584,07201500017904,0.0
8585,07201600019336,0.0
8586,07201700020768,0.0
8587,07201800040816,-0.0
8588,07202100022200,0.0
8589,07202400025064,0.0
8590,07202500026496,0.0
8591,07202600027928,-0.0
8560,07191200013607,-0.0
8561,07191300015039,-0.0
8562,07191400016471,-0.0
8563,07191600019335,0.0
8564,07191700020767,0.0
8597,07210300003585,-0.0
8598,07210400005017,0.0
8599,07210500006449,0.0
8600,07210600007881,0.0
8601,07210900009313,0.0
8602,07211100010745,0.0
8603,07211200013609,0.0
8604,07211300015041,0.0
8605,07211400016473,0.0
8606,07211500017905,0.0
8607,07211700020769,0.0
8576,07200500006448,-0.0
8577,07200600007880,0.0
8578,07200900009312,0.0
8579,07201000012176,-0.0
8580,07201100010744,-0.0
8613,07212900029361,0.0
8614,07213000030793,0.0
8615,07213100032225,0.0
8616,07213600049409,0.0
8617,07220300003586,-0.0
8618,07220400005018,0.0
8619,07220900009314,-0.0
8620,07221000012178,-0.0
8621,07221100010746,-0.0
8622,07221200013610,0.0
8623,07221300015042,-0.0
8592,07202700043680,-0.0
8593,07202800045112,0.0
8594,07202900029360,-0.0
8595,07203000030792,-0.0
8596,07203300033656,-0.0
8629,07222000042250,-0.0
8630,07222100022202,0.0
8631,07222300023634,-0.0
8632,07222400025066,0.0
8633,07222500026498,0.0
8634,07222600027930,0.0
8635,07222700043682,0.0
8636,07222900029362,0.0
8637,07223000030794,0.0
8638,07223100032226,-0.0
8639,07223300033658,0.0
8608,07212000042249,0.0
8609,07212100022201,0.0
8610,07212400025065,0.0
16759,14142100022894,0.0
16758,14141900047238,0.0
8645,07230900009315,0.0
8646,07231000012179,0.0
8647,07231100010747,0.0
8648,07231200013611,0.0
16757,14141400017166,-0.0
8650,07231500017907,0.0
8651,07231700020771,0.0
8652,07231900046547,0.0
8653,07232100022203,0.0
16756,14141100011438,-0.0
8655,07232300023635,0.0
8624,07221400016474,0.0
8625,07221500017906,0.0
8626,07221600019338,-0.0
8627,07221700020770,-0.0
8628,07221900046546,-0.0
8661,07233500047979,0.0
8662,07240900009316,-0.0
8663,07241100010748,-0.0
8664,07241500017908,0.0
8665,07242100022204,0.0
8666,07242200052276,-0.0
8667,07242300023636,-0.0
8668,07242400025068,0.0
16755,14140900010006,-0.0
8670,07242800045116,0.0
8671,07243000030796,0.0
8640,07230200002155,0.0
8641,07230300003587,0.0
8642,07230400005019,0.0
8643,07230600007883,0.0
8644,07230800039387,0.0
8677,07250500006453,0.0
8678,07250600007885,-0.0
8679,07250700055141,0.0
8680,07250900009317,0.0
8681,07251000012181,0.0
8682,07251100010749,-0.0
8683,07251400016477,0.0
8684,07251500017909,0.0
8685,07251600019341,-0.0
8686,07251700020773,0.0
8687,07252000042253,0.0
8656,07232400025067,0.0
8657,07232500026499,-0.0
16754,14140800040078,-0.0
8659,07232900029363,0.0
8660,07233000030795,0.0
8693,07252900029365,0.0
8694,07253100032229,-0.0
8695,07253600049413,0.0
8696,07253700036525,0.0
8697,07253800037957,0.0
8698,07253900050845,-0.0
8699,07260100000726,0.0
8700,07260200002158,0.0
8701,07260300003590,-0.0
8702,07260400005022,0.0
8703,07260500006454,-0.0
8672,07243900050844,-0.0
8673,07244000053708,0.0
8674,07250100000725,-0.0
8675,07250200002157,0.0
8676,07250300003589,0.0
8708,07261100010750,0.0
8709,07261400016478,-0.0
8710,07261500017910,0.0
8711,07261600019342,-0.0
8712,07261700020774,-0.0
8713,07261800040822,-0.0
8714,07262100022206,0.0
8715,07262300023638,0.0
8716,07262500026502,0.0
8718,07262700043686,-0.0
8719,07262900029366,0.0
8688,07252100022205,0.0
8689,07252300023637,0.0
8690,07252400025069,0.0
8691,07252500026501,-0.0
8692,07252600027933,0.0
8724,07270404005023,0.0
8725,07270604007887,0.0
8726,07270704055143,0.0
8727,07270804039391,0.0
8728,07271004012183,0.0
8729,07271104010751,0.0
8730,07271404016479,-0.0
8731,07271504017911,0.0
8732,07271604019343,-0.0
8733,07271704020775,-0.0
8734,07272104022207,0.0
8735,07272204052279,0.0
8704,07260600007886,0.0
8705,07260700055142,0.0
8706,07260900009318,0.0
8707,07261000012182,0.0
8740,07274004053711,0.0
8741,07280104000728,0.0
8742,07280304003592,-0.0
8743,07280404005024,0.0
8744,07280504006456,-0.0
8745,07280604007888,0.0
8746,07281004012184,-0.0
8747,07281104010752,0.0
8748,07281204013616,-0.0
8749,07281304015048,-0.0
8750,07281404016480,-0.0
8751,07281504017912,0.0
8720,07263100032230,0.0
8721,07263900050846,0.0
8722,07270104000727,0.0
8723,07270304003591,-0.0
8755,07282104022208,0.0
8756,07282304023640,0.0
8757,07282504026504,0.0
8758,07282604027936,-0.0
8759,07283004030800,0.0
8760,07283404035096,-0.0
8761,07283704036528,-0.0
8762,07284004053712,0.0
8763,07290104000729,0.0
8764,07290304003593,-0.0
8765,07290404005025,0.0
8766,07290504006457,0.0
8736,07272304023639,0.0
8737,07272504026503,0.0
8738,07272704043687,-0.0
8739,07273904050847,0.0
8771,07291304015049,-0.0
8772,07291404016481,0.0
8773,07291504017913,0.0
8774,07291604019345,-0.0
8775,07291704020777,0.0
8776,07292104022209,0.0
8777,07292504026505,0.0
8778,07292904029369,0.0
8779,07293404035097,-0.0
8780,07293604049417,0.0
8781,07293904050849,0.0
8782,07300104000730,0.0
8783,07300204002162,0.0
8752,07281604019344,0.0
8753,07281704020776,-0.0
8754,07282004042256,-0.0
8787,07300804039394,0.0
8788,07300904009322,0.0
8789,07301004012186,0.0
8790,07301104010754,0.0
8791,07301204013618,0.0
8792,07301304015050,-0.0
8793,07301404016482,-0.0
8794,07301504017914,0.0
8795,07301604019346,0.0
8796,07301704020778,-0.0
8797,07301804040826,-0.0
8798,07302204052282,0.0
8799,07302304023642,0.0
8768,07290904009321,0.0
8769,07291104010753,0.0
8770,07291204013617,0.0
8803,07310104000731,0.0
8804,07310204002163,0.0
16721,14121800041508,-0.0
8806,07310504006459,0.0
8807,07310904009323,-0.0
8808,07311004012187,-0.0
8809,07311104010755,0.0
8810,07311204013619,0.0
8811,07311304015051,-0.0
8812,07311404016483,0.0
8813,07311504017915,0.0
8814,07311604019347,0.0
8815,07311704020779,-0.0
8784,07300304003594,-0.0
8785,07300404005026,0.0
8786,07300504006458,0.0
8818,07312504026507,0.0
8819,07312704043691,0.0
8820,07320404005028,-0.0
8821,07320504006460,0.0
8822,07321204013620,0.0
8823,07321304015052,-0.0
8824,07321404016484,-0.0
8825,07321504017916,0.0
8826,07321704020780,-0.0
8827,07322604027940,-0.0
8828,07322704043692,-0.0
8829,07322904029372,0.0
8830,07323104032236,0.0
8831,07330304003597,0.0
8800,07302404025074,0.0
8801,07302504026506,0.0
8834,07330604007893,0.0
8835,07330904009325,0.0
8836,07331004012189,0.0
8837,07331104010757,-0.0
8838,07331204013621,0.0
8839,07331404016485,0.0
8840,07331504017917,0.0
8841,07331604019349,0.0
8842,07331804040829,0.0
8843,07332404025077,0.0
8844,07332604027941,0.0
8845,07333104032237,0.0
8846,07333304033669,0.0
8847,07333404035101,0.0
8816,07311804040827,-0.0
8817,07312304023643,0.0
8850,07340104000734,0.0
8851,07340204002166,-0.0
8852,07340304003598,-0.0
8853,07340404005030,0.0
8854,07340504006462,-0.0
8855,07340604007894,-0.0
8856,07340904009326,0.0
8857,07341004012190,-0.0
8858,07341104010758,0.0
8859,07341204013622,-0.0
8860,07341304015054,-0.0
8861,07341404016486,-0.0
8862,07341504017918,0.0
8863,07341604019350,-0.0
8832,07330404005029,0.0
8833,07330504006461,0.0
8866,07342404025078,0.0
8867,07342504026510,0.0
8868,07343004030806,0.0
8869,07343104032238,-0.0
8870,07343304033670,-0.0
8871,07343404035102,-0.0
8872,07343604049422,0.0
8873,07343804037966,-0.0
8874,07350204002167,-0.0
8875,07350504006463,-0.0
8876,07350604007895,-0.0
8877,07350704055151,0.0
8878,07350904009327,0.0
8879,07351004012191,0.0
8848,07333504047989,0.0
8849,07333704036533,0.0
8882,07351304015055,-0.0
8883,07351804040831,-0.0
8884,07352004042263,0.0
8885,07352204052287,0.0
8886,07352404025079,0.0
8887,07352804045127,0.0
8888,07353104032239,0.0
8889,07353304033671,-0.0
8890,07353404035103,-0.0
8891,07353704036535,-0.0
8892,07353804037967,-0.0
8893,07354004053719,0.0
8894,07360300003600,-0.0
8895,07360400005032,-0.0
8864,07341804040830,-0.0
8865,07342004042262,-0.0
8898,07360800039400,-0.0
8899,07360900009328,-0.0
8900,07361000012192,0.0
8901,07361100010760,-0.0
8902,07361200013624,0.0
8903,07361300015056,-0.0
8904,07361600019352,-0.0
8905,07361700020784,-0.0
8906,07361800040832,0.0
8907,07362000042264,-0.0
8908,07362700043696,-0.0
8909,07362900029376,-0.0
8910,07363100032240,-0.0
8911,07363300033672,-0.0
8880,07351104010759,0.0
8881,07351204013623,-0.0
8914,07363800037968,-0.0
8915,07370200002169,-0.0
8916,07370300003601,-0.0
8917,07370400005033,-0.0
8918,07370500006465,-0.0
8919,07370600007897,-0.0
8920,07370900009329,-0.0
8921,07371000012193,0.0
8922,07371100010761,-0.0
8923,07371200013625,0.0
8924,07372000042265,-0.0
8925,07372200052289,0.0
8926,07372600027945,-0.0
8927,07372900029377,-0.0
8896,07360500006464,-0.0
8897,07360600007896,-0.0
8930,07373400035105,-0.0
8931,07373800037969,-0.0
8932,07380203002170,0.0
8933,07380303003602,0.0
8934,07380403005034,0.0
8935,07380503006466,0.0
8936,07380603007898,0.0
8937,07380703055154,0.0
8938,07380903009330,0.0
8939,07381003012194,0.0
8940,07381103010762,0.0
8941,07381303015058,0.0
8942,07381403016490,0.0
8943,07381803040834,0.0
8912,07363400035104,-0.0
8913,07363700036536,-0.0
8946,07383103032242,0.0
8947,07383303033674,0.0
8948,07383803037970,0.0
8949,07384003053722,0.0
8950,07390203002171,0.0
8951,07390303003603,0.0
8952,07390503006467,0.0
8953,07390603007899,0.0
8954,07390903009331,0.0
8955,07391003012195,0.0
8956,07391203013627,0.0
8957,07391703020787,0.0
8958,07391803040835,0.0
8959,07391903046563,0.0
8928,07373100032241,-0.0
8929,07373300033673,-0.0
8962,07392903029379,0.0
8963,07393103032243,0.0
8964,07393303033675,0.0
8965,07393603049427,0.0
8966,07393803037971,0.0
8967,07400100000740,0.0
8968,07400200002172,0.0
8969,07400600007900,0.0
8970,07401300015060,-0.0
8971,07401400016492,0.0
8972,07401900046564,0.0
8973,07402000042268,0.0
8974,07402500026516,0.0
8975,07402900029380,-0.0
16720,14121400017164,-0.0
8945,07382903029378,0.0
8978,07403700036540,0.0
8979,07403800037972,0.0
8980,07410101000741,0.0
8981,07410201002173,0.0
8982,07410401005037,0.0
8983,07410501006469,0.0
8984,07410601007901,0.0
8985,07410701055157,0.0
8986,07411401016493,0.0
8987,07411601019357,0.0
8988,07411801040837,0.0
8989,07411901046565,0.0
16751,14140300004278,-0.0
8991,07412501026517,0.0
8960,07392003042267,0.0
8961,07392603027947,0.0
8994,07412901029381,0.0
8995,07413601049429,0.0
8996,07413701036541,0.0
8997,07413801037973,0.0
8998,07420201002174,0.0
8999,07420401005038,0.0
9000,07420501006470,0.0
9001,07420701055158,0.0
9002,07421201013630,0.0
9003,07421801040838,0.0
9004,07422001042270,0.0
9005,07422401025086,0.0
9006,07422701043702,0.0
9007,07422801045134,0.0
8976,07403300033676,0.0
8977,07403500047996,0.0
9010,07423701036542,0.0
9011,07423801037974,0.0
9012,07430200002175,0.0
9013,07430300003607,-0.0
9014,07430400005039,0.0
9015,07430500006471,0.0
9016,07430700055159,0.0
9017,07431000012199,0.0
9018,07431800040839,-0.0
9019,07431900046567,0.0
9020,07432700043703,0.0
9021,07432900029383,0.0
9022,07433100032247,0.0
9023,07433300033679,0.0
8992,07412701043701,0.0
8993,07412801045133,0.0
9026,07433700036543,0.0
9027,07433800037975,0.0
9028,07440100000744,-0.0
9029,07440200002176,-0.0
9030,07440300003608,-0.0
9031,07440400005040,0.0
9032,07440500006472,-0.0
9033,07442700043704,-0.0
9034,07442900029384,-0.0
9035,07443300033680,-0.0
9036,07443400035112,-0.0
9037,07443600049432,-0.0
9038,07450100000745,-0.0
9039,07450200002177,-0.0
9008,07422901029382,0.0
9009,07423401035110,0.0
9042,07450700055161,-0.0
9043,07451000012201,-0.0
9044,07451700020793,-0.0
9045,07451900046569,-0.0
9046,07453100032249,-0.0
9047,07453300033681,-0.0
9048,07453400035113,-0.0
9049,07453500048001,-0.0
9050,07453700036545,-0.0
9051,07453800037977,-0.0
9052,07460100000746,-0.0
9053,07460200002178,-0.0
9054,07460300003610,-0.0
9055,07460400005042,-0.0
9024,07433500047999,0.0
9025,07433600049431,0.0
9058,07461100010770,-0.0
9059,07461400016498,-0.0
9060,07461800040842,-0.0
9061,07462400025090,-0.0
9062,07463100032250,-0.0
9063,07463400035114,-0.0
9064,07463700036546,-0.0
9065,07463800037978,-0.0
9066,07463900050866,-0.0
9067,07470100000747,-0.0
9068,07470200002179,-0.0
9069,07470300003611,-0.0
9070,07470400005043,-0.0
9071,07471200013635,-0.0
9040,07450300003609,-0.0
9041,07450400005041,-0.0
66,00070400004302,0.0
67,00070800038670,0.0
68,00070900008598,0.0
69,00071100010030,0.0
70,00071500017190,0.0
71,00071900045830,0.0
72,00072000041534,0.0
73,00072100021486,0.0
74,00072500025782,0.0
75,00072800044398,0.0
76,00073600048694,0.0
77,00240300002887,-0.0
78,00240400004319,0.0
79,00240800038687,-0.0
9056,07460700055162,0.0
9057,07460800039410,-0.0
9073,07471800040843,-0.0
9074,07471900046571,-0.0
9075,07472500026523,0.0
9077,07472700043707,-0.0
9078,07472800045139,-0.0
9079,07472900029387,-0.0
9080,07473400035115,-0.0
9081,07473700036547,-0.0
9082,07473800037979,-0.0
9083,07510100000751,-0.0
9084,07510200002183,-0.0
9085,07510300003615,-0.0
9086,07510500006479,-0.0
9087,07510900009343,-0.0
64,00063900050125,0.0
65,00070100000006,0.0
9088,07511100010775,-0.0
9089,07511200013639,-0.0
16750,14140200002846,-0.0
9092,07512400025095,-0.0
9093,07512500026527,-0.0
9094,07512600027959,-0.0
9095,07512800045143,0.0
9096,07512900029391,-0.0
9097,07513100032255,0.0
9098,07513400035119,-0.0
9099,07513900050871,-0.0
9100,07520100000752,-0.0
9101,07520200002184,-0.0
9102,07520300003616,-0.0
9103,07520400005048,0.0
9072,07471400016499,-0.0
9135,07550301003619,-0.0
9104,07520900009344,0.0
9105,07521200013640,-0.0
9106,07521300015072,0.0
9107,07521400016504,0.0
9108,07521600019368,-0.0
9109,07522400025096,-0.0
9110,07522600027960,-0.0
9111,07522700043712,-0.0
9112,07523300033688,-0.0
9113,07523400035120,-0.0
9114,07523700036552,0.0
9115,07523900050872,-0.0
9116,07530100000753,-0.0
9117,07530200002185,-0.0
9118,07530300003617,-0.0
9151,07553401035123,-0.0
9120,07530800039417,0.0
9121,07531200013641,-0.0
9122,07531300015073,0.0
9123,07531400016505,0.0
9124,07531600019369,0.0
9125,07531700020801,-0.0
9126,07531800040849,-0.0
9127,07532400025097,-0.0
9128,07532500026529,-0.0
9129,07532600027961,0.0
9130,07532700043713,-0.0
9131,07533100032257,-0.0
9132,07533400035121,-0.0
9133,07533900050873,-0.0
9134,07550201002187,-0.0
9166,07562601027964,-0.0
9167,07562701043716,-0.0
9136,07550701055171,-0.0
9137,07551101010779,-0.0
9138,07551301015075,-0.0
9139,07551401016507,-0.0
9140,07551601019371,-0.0
9141,07551801040851,-0.0
9142,07551901046579,-0.0
9143,07552201052307,-0.0
9144,07552401025099,-0.0
9146,07552701043715,-0.0
9147,07553001030827,-0.0
9148,07553101032259,-0.0
9149,07553201056603,-0.0
9150,07553301033691,-0.0
9182,07571801040853,-0.0
9183,07572101022237,-0.0
9152,07553501048011,-0.0
9153,07553701036555,-0.0
9154,07553801037987,-0.0
9155,07553901050875,-0.0
9156,07560101000756,-0.0
9157,07560201002188,-0.0
9158,07560401005052,-0.0
9159,07560701055172,-0.0
9160,07561201013644,-0.0
9161,07561301015076,-0.0
9162,07561401016508,-0.0
9163,07561601019372,-0.0
9164,07561801040852,-0.0
9165,07562201052308,-0.0
9198,07580401005054,-0.0
9199,07580601007918,-0.0
9168,07563101032260,-0.0
9169,07563201056604,-0.0
9170,07563301033692,-0.0
9171,07563801037988,-0.0
9172,07570101000757,-0.0
9173,07570201002189,-0.0
9174,07570301003621,-0.0
9175,07570401005053,-0.0
9176,07570501006485,-0.0
9177,07570701055173,-0.0
9178,07571201013645,-0.0
9179,07571301015077,-0.0
9180,07571401016509,-0.0
9181,07571601019373,-0.0
9214,07583201056606,-0.0
9215,07583401035126,-0.0
9184,07572201052309,-0.0
9185,07572401025101,-0.0
9186,07572501026533,-0.0
9187,07572601027965,-0.0
9188,07572701043717,-0.0
9189,07572801045149,-0.0
9190,07572901029397,-0.0
9191,07573101032261,-0.0
9192,07573201056605,-0.0
9193,07573301033693,-0.0
9194,07573701036557,-0.0
9195,07574001053741,-0.0
9196,07580101000758,-0.0
9197,07580201002190,-0.0
9230,07591801040855,-0.0
9231,07591901046583,-0.0
9200,07581001012214,-0.0
9201,07581201013646,-0.0
9202,07581301015078,-0.0
9203,07581401016510,-0.0
9204,07581601019374,-0.0
9205,07581701020806,-0.0
9206,07581801040854,-0.0
9207,07582001042286,-0.0
9208,07582201052310,-0.0
9209,07582401025102,-0.0
9210,07582501026534,-0.0
9211,07582701043718,-0.0
9212,07582901029398,-0.0
9213,07583101032262,-0.0
9246,07601001012216,-0.0
9247,07601201013648,-0.0
9216,07583601049446,-0.0
9217,07583701036558,-0.0
9218,07583801037990,-0.0
9219,07584001053742,-0.0
9220,07590101000759,-0.0
9221,07590201002191,-0.0
9222,07590301003623,-0.0
9223,07590701055175,-0.0
9224,07590801039423,-0.0
9225,07591001012215,-0.0
9226,07591301015079,-0.0
9227,07591401016511,-0.0
9228,07591601019375,-0.0
9229,07591701020807,-0.0
9262,07603401035128,-0.0
9263,07603601049448,-0.0
9232,07592001042287,-0.0
9233,07592101022239,-0.0
